,sensor_type,sensor_value
3944,heart_rate,20.9165
3945,heart_rate,40.033
3946,heart_rate,48.4297
3947,heart_rate,5.237
3948,heart_rate,19.6547
3949,heart_rate,41.6055
3950,heart_rate,55.2338
3951,heart_rate,16.8458
3952,heart_rate,52.5069
3953,heart_rate,6.3773
3954,heart_rate,9.9453
3955,heart_rate,31.2264
3956,heart_rate,52.8328
3957,heart_rate,16.4318
3958,heart_rate,12.0816
3959,heart_rate,56.9793
3960,heart_rate,14.863
3961,heart_rate,60.9765
3962,heart_rate,27.8506
3963,heart_rate,21.965
3964,heart_rate,19.7581
3965,heart_rate,36.2794
3966,heart_rate,6.2396
3967,heart_rate,51.6164
3968,heart_rate,0.093
3969,heart_rate,61.7647
3970,heart_rate,55.7722
3971,heart_rate,72.9675
3972,heart_rate,51.2231
3973,heart_rate,42.5033
3974,heart_rate,5.529
3975,heart_rate,24.9581
3976,heart_rate,24.1538
3977,heart_rate,12.2073
3978,heart_rate,24.5124
3979,heart_rate,39.9351
3980,heart_rate,49.8085
3981,heart_rate,47.0399
3982,heart_rate,36.0991
3983,heart_rate,3.9364
3984,heart_rate,16.1996
3985,heart_rate,37.4111
3986,heart_rate,3.5739
3987,heart_rate,21.0277
3988,heart_rate,11.8235
3989,heart_rate,67.4216
3990,heart_rate,12.3826
3991,heart_rate,17.7271
3992,heart_rate,44.9872
3993,heart_rate,54.5504
3994,heart_rate,35.5603
3995,heart_rate,59.9187
3996,heart_rate,11.8472
3997,heart_rate,64.2963
3998,heart_rate,14.5975
3999,heart_rate,33.0285
4000,heart_rate,44.8078
4001,heart_rate,16.905
4002,heart_rate,66.531
4003,heart_rate,40.4525
4004,heart_rate,57.2475
4005,heart_rate,11.9681
4006,heart_rate,26.3152
4007,heart_rate,26.2942
4008,heart_rate,63.6979
4009,heart_rate,57.6734
4010,heart_rate,16.5675
4011,heart_rate,20.4015
4012,heart_rate,29.6267
4013,heart_rate,16.8325
4014,heart_rate,36.887
4015,heart_rate,35.0457
4016,heart_rate,17.7059
4017,heart_rate,51.6681
4018,heart_rate,37.916
4019,heart_rate,57.6729
4020,heart_rate,30.4807
4021,heart_rate,69.2356
4022,heart_rate,51.9296
4023,heart_rate,56.1331
4024,heart_rate,47.7773
4025,heart_rate,5.8854
4026,heart_rate,47.9692
4027,heart_rate,59.7112
4028,heart_rate,42.2415
4029,heart_rate,39.9782
4030,heart_rate,43.6832
4031,heart_rate,64.3474
4032,heart_rate,49.6235
4033,heart_rate,65.1936
4034,heart_rate,33.2003
4035,heart_rate,64.5931
4036,heart_rate,71.1151
4037,heart_rate,27.2119
4038,heart_rate,56.5243
4039,heart_rate,10.8506
4040,heart_rate,49.0795
4041,heart_rate,57.4415
4042,heart_rate,17.296
4043,heart_rate,63.9513
4044,heart_rate,48.9518
4045,heart_rate,12.4638
4046,heart_rate,37.5635
4047,heart_rate,71.66
4048,heart_rate,37.8956
4049,heart_rate,29.7873
4050,heart_rate,11.1732
4051,heart_rate,4.117
4052,heart_rate,69.049
4053,heart_rate,53.96
4054,heart_rate,20.3549
4055,heart_rate,59.2276
4056,heart_rate,56.4458
4057,heart_rate,64.3495
4058,heart_rate,34.2689
4059,heart_rate,68.3947
4060,heart_rate,58.5737
4061,heart_rate,5.2804
4062,heart_rate,19.437
4063,heart_rate,3.9233
4064,heart_rate,44.716
4065,heart_rate,40.6936
4066,heart_rate,3.5352
4067,heart_rate,46.5596
4068,heart_rate,19.2042
4069,heart_rate,50.2651
4070,heart_rate,18.6769
4071,heart_rate,45.8112
4072,heart_rate,51.9735
4073,heart_rate,7.4371
4074,heart_rate,41.5399
4075,heart_rate,30.0688
4076,heart_rate,22.1999
4077,heart_rate,5.95
4078,heart_rate,38.116
4079,heart_rate,26.641
4080,heart_rate,63.8431
4081,heart_rate,37.6927
4082,heart_rate,70.7386
4083,heart_rate,1.6694
4084,heart_rate,16.5023
4085,heart_rate,54.1245
4086,heart_rate,6.1469
4087,heart_rate,41.4232
4088,heart_rate,32.576
4089,heart_rate,6.2874
4090,heart_rate,37.324
4091,heart_rate,53.2705
4092,heart_rate,51.9862
4093,heart_rate,59.084
4094,heart_rate,1.5105
4095,heart_rate,45.8648
4096,heart_rate,53.1977
4097,heart_rate,70.5207
4098,heart_rate,45.389
4099,heart_rate,3.7343
4100,heart_rate,22.4489
4101,heart_rate,58.1285
4102,heart_rate,10.612
4103,heart_rate,24.9225
4104,heart_rate,50.9393
4105,heart_rate,31.1443
4106,heart_rate,22.474
4107,heart_rate,72.9826
4108,heart_rate,9.4771
4109,heart_rate,15.3573
4110,heart_rate,10.495
4111,heart_rate,45.265
4112,heart_rate,46.3352
4113,heart_rate,10.8998
4114,heart_rate,15.289
4115,heart_rate,50.353
4116,heart_rate,20.5844
4117,heart_rate,51.1288
4118,heart_rate,40.4985
4119,heart_rate,72.2873
4120,heart_rate,3.4135
4121,heart_rate,69.5772
4122,heart_rate,57.3612
4123,heart_rate,44.6025
4124,heart_rate,32.9348
4125,heart_rate,57.479
4126,heart_rate,48.4411
4127,heart_rate,20.3332
4128,heart_rate,37.7548
4129,heart_rate,60.9832
4130,heart_rate,14.0016
4131,heart_rate,17.5909
4132,heart_rate,54.2628
4133,heart_rate,9.1688
4134,heart_rate,36.5916
4135,heart_rate,26.4752
4136,heart_rate,61.1904
4137,heart_rate,43.8474
4138,heart_rate,60.2556
4139,heart_rate,45.4811
4140,heart_rate,6.5283
4141,heart_rate,35.5878
4142,heart_rate,32.5532
4143,heart_rate,25.6457
4144,heart_rate,49.6178
4145,heart_rate,11.5683
4146,heart_rate,32.9663
4147,heart_rate,14.0505
4148,heart_rate,34.8551
4149,heart_rate,16.7859
4150,heart_rate,39.2345
4151,heart_rate,29.2978
4152,heart_rate,18.4451
4153,heart_rate,5.4017
4154,heart_rate,42.4742
4155,heart_rate,41.5017
4156,heart_rate,16.9497
4157,heart_rate,41.5589
4158,heart_rate,44.7677
4159,heart_rate,52.6637
4160,heart_rate,45.4686
4161,heart_rate,50.9764
4162,heart_rate,46.3271
4163,heart_rate,22.5384
4164,heart_rate,68.3579
4165,heart_rate,43.6353
4166,heart_rate,7.8669
4167,heart_rate,53.566
4168,heart_rate,5.7959
4169,heart_rate,17.8537
4170,heart_rate,61.9915
4171,heart_rate,67.8097
4172,heart_rate,31.0907
4173,heart_rate,23.1486
4174,heart_rate,52.8465
4175,heart_rate,50.3579
4176,heart_rate,6.0933
4177,heart_rate,31.1721
4178,heart_rate,61.0503
4179,heart_rate,56.4593
4180,heart_rate,43.5799
4181,heart_rate,57.2062
4182,heart_rate,37.1832
4183,heart_rate,8.3824
4184,heart_rate,59.8913
4185,heart_rate,11.9458
4186,heart_rate,69.5853
4187,heart_rate,25.0768
4188,heart_rate,40.7819
4189,heart_rate,56.1248
4190,heart_rate,43.079
4191,heart_rate,12.2053
4192,heart_rate,71.563
4193,heart_rate,28.5866
4194,heart_rate,34.1538
4195,heart_rate,56.865
4196,heart_rate,14.7312
4197,heart_rate,57.0211
4198,heart_rate,0.3041
4199,heart_rate,4.0213
4200,heart_rate,62.6876
4201,heart_rate,32.3791
4202,heart_rate,30.4397
4203,heart_rate,10.5235
4204,heart_rate,25.6723
4205,heart_rate,44.8118
4206,heart_rate,68.0245
4207,heart_rate,17.8857
4208,heart_rate,48.4212
4209,heart_rate,20.5553
4210,heart_rate,3.8016
4211,heart_rate,13.8924
4212,heart_rate,26.4151
4213,heart_rate,66.4194
4214,heart_rate,4.9471
4215,heart_rate,58.0622
4216,heart_rate,59.211
4217,heart_rate,8.3716
4218,heart_rate,63.3149
4219,heart_rate,14.9331
4220,heart_rate,27.1901
4221,heart_rate,55.1397
4222,heart_rate,59.721
4223,heart_rate,18.1562
4224,heart_rate,56.2537
4225,heart_rate,10.3694
4226,heart_rate,10.349
4227,heart_rate,2.3652
4228,heart_rate,42.5608
4229,heart_rate,16.297
4230,heart_rate,43.0217
4231,heart_rate,14.2715
4232,heart_rate,34.3958
4233,heart_rate,15.1772
4234,heart_rate,65.1527
4235,heart_rate,24.0107
4236,heart_rate,5.4714
4237,heart_rate,67.0072
4238,heart_rate,17.1805
4239,heart_rate,24.2699
4240,heart_rate,15.5559
4241,heart_rate,29.9815
4242,heart_rate,21.6921
4243,heart_rate,52.9311
4244,heart_rate,10.3272
4245,heart_rate,47.7543
4246,heart_rate,25.9373
4247,heart_rate,9.3901
4248,heart_rate,3.6128
4249,heart_rate,68.1345
4250,heart_rate,9.939
4251,heart_rate,46.2932
4252,heart_rate,31.3811
4253,heart_rate,54.3365
4254,heart_rate,26.4308
4255,heart_rate,36.1555
4256,heart_rate,10.5747
4257,heart_rate,54.6052
4258,heart_rate,40.6357
4259,heart_rate,7.4982
4260,heart_rate,61.4364
4261,heart_rate,28.9273
4262,heart_rate,67.3837
4263,heart_rate,23.2911
4264,heart_rate,1.273
4265,heart_rate,57.6467
4266,heart_rate,54.6537
4267,heart_rate,47.4453
4268,heart_rate,56.7984
4269,heart_rate,55.6704
4270,heart_rate,45.6477
4271,heart_rate,27.7659
4272,heart_rate,57.9603
4273,heart_rate,10.4976
4274,heart_rate,4.8357
4275,heart_rate,49.5399
4276,heart_rate,6.8995
4277,heart_rate,31.8915
4278,heart_rate,63.3232
4279,heart_rate,44.5208
4280,heart_rate,53.4587
4281,heart_rate,41.7876
4282,heart_rate,35.7277
4283,heart_rate,10.3269
4284,heart_rate,32.7452
4285,heart_rate,71.5175
4286,heart_rate,8.418
4287,heart_rate,26.1393
4288,heart_rate,38.8137
4289,heart_rate,6.0411
4290,heart_rate,19.2195
4291,heart_rate,30.3491
4292,heart_rate,4.0499
4293,heart_rate,8.1199
4294,heart_rate,62.6872
4295,heart_rate,42.9865
4296,heart_rate,19.1492
4297,heart_rate,40.1462
4298,heart_rate,27.6065
4299,heart_rate,41.2084
4300,heart_rate,48.4353
4301,heart_rate,59.8453
4302,heart_rate,53.3179
4303,heart_rate,45.1408
4304,heart_rate,37.9348
4305,heart_rate,23.7239
4306,heart_rate,1.9101
4307,heart_rate,46.1763
4308,heart_rate,73.2257
4309,heart_rate,20.2213
4310,heart_rate,22.1569
4311,heart_rate,32.5236
4312,heart_rate,16.9206
4313,heart_rate,38.5873
4314,heart_rate,34.4557
4315,heart_rate,44.0785
4316,heart_rate,13.4634
4317,heart_rate,29.9932
4318,heart_rate,15.9328
4319,heart_rate,27.9059
4320,heart_rate,1.148
4321,heart_rate,41.8241
4322,heart_rate,22.5197
4323,heart_rate,28.2977
4324,heart_rate,61.9316
4325,heart_rate,19.5912
4326,heart_rate,7.0096
4327,heart_rate,7.9747
4328,heart_rate,27.5083
4329,heart_rate,25.9818
4330,heart_rate,14.7245
4331,heart_rate,70.8098
4332,heart_rate,53.0904
4333,heart_rate,59.5089
4334,heart_rate,53.5258
4335,heart_rate,51.1397
4336,heart_rate,17.9354
4337,heart_rate,36.4781
4338,heart_rate,68.177
4339,heart_rate,9.9284
4340,heart_rate,42.8464
4341,heart_rate,66.9358
4342,heart_rate,56.4793
4343,heart_rate,2.1571
4344,heart_rate,59.1049
4345,heart_rate,59.4528
4346,heart_rate,15.566
4347,heart_rate,36.4149
4348,heart_rate,23.2899
4349,heart_rate,54.8248
4350,heart_rate,63.8977
4351,heart_rate,51.2195
4352,heart_rate,69.2709
4353,heart_rate,73.4554
4354,heart_rate,64.2722
4355,heart_rate,70.7323
4356,heart_rate,38.4279
4357,heart_rate,49.3465
4358,heart_rate,14.9994
4359,heart_rate,66.6518
4360,heart_rate,31.2313
4361,heart_rate,49.4294
4362,heart_rate,58.5214
4363,heart_rate,71.0592
4364,heart_rate,37.6634
4365,heart_rate,17.3112
4366,heart_rate,52.34
4367,heart_rate,46.9049
4368,heart_rate,47.5132
4369,heart_rate,40.1481
4370,heart_rate,58.5467
4371,heart_rate,60.3768
4372,heart_rate,24.4161
4373,heart_rate,58.0419
4374,heart_rate,73.4775
4375,heart_rate,47.3822
4376,heart_rate,32.8887
4377,heart_rate,44.467
4378,heart_rate,53.9153
4379,heart_rate,32.2012
4380,heart_rate,29.115
4381,heart_rate,67.8067
4382,heart_rate,50.8482
4383,heart_rate,43.532
4384,heart_rate,36.1577
4385,heart_rate,68.9322
4386,heart_rate,59.1853
4387,heart_rate,21.04
4388,heart_rate,38.203
4389,heart_rate,36.8482
4390,heart_rate,37.5648
4391,heart_rate,46.4824
4392,heart_rate,31.9007
4393,heart_rate,22.0963
4394,heart_rate,53.5974
4395,heart_rate,53.8355
4396,heart_rate,24.9045
4397,heart_rate,25.9786
4398,heart_rate,8.9467
4399,heart_rate,41.7963
4400,heart_rate,34.4709
4401,heart_rate,71.1493
4402,heart_rate,44.7415
4403,heart_rate,47.986
4404,heart_rate,52.6022
4405,heart_rate,43.4744
4406,heart_rate,4.1986
4407,heart_rate,27.4531
4408,heart_rate,5.2181
4409,heart_rate,30.8791
4410,heart_rate,48.0671
4411,heart_rate,66.3308
4412,heart_rate,19.0656
4413,heart_rate,40.1338
4414,heart_rate,44.1685
4415,heart_rate,30.4053
4416,heart_rate,68.0251
4417,heart_rate,70.3528
4418,heart_rate,49.5434
4419,heart_rate,67.6627
4420,heart_rate,1.512
4421,heart_rate,58.8223
4422,heart_rate,39.2979
4423,heart_rate,58.944
4424,heart_rate,64.28
4425,heart_rate,45.1487
4426,heart_rate,2.5063
4427,heart_rate,31.7342
4428,heart_rate,71.737
4429,heart_rate,42.8266
4430,heart_rate,39.5023
4431,heart_rate,60.0292
4432,heart_rate,12.0977
4433,heart_rate,71.7528
4434,heart_rate,12.1928
4435,heart_rate,60.5201
4436,heart_rate,35.5774
4437,heart_rate,15.6815
4438,heart_rate,13.3234
4439,heart_rate,64.1321
4440,heart_rate,1.5775
4441,heart_rate,50.3196
4442,heart_rate,37.1497
4443,heart_rate,65.5819
4444,heart_rate,64.0139
4445,heart_rate,10.5239
4446,heart_rate,13.9343
4447,heart_rate,9.8141
4448,heart_rate,35.0894
4449,heart_rate,48.0843
4450,heart_rate,59.6784
4451,heart_rate,30.6917
4452,heart_rate,30.2908
4453,heart_rate,43.5749
4454,heart_rate,18.4805
4455,heart_rate,27.4655
4456,heart_rate,55.063
4457,heart_rate,56.3897
4458,heart_rate,44.565
4459,heart_rate,28.1078
4460,heart_rate,1.3537
4461,heart_rate,59.3655
4462,heart_rate,9.3362
4463,heart_rate,23.2246
4464,heart_rate,43.3005
4465,heart_rate,8.0489
4466,heart_rate,19.7236
4467,heart_rate,47.3847
4468,heart_rate,63.9496
4469,heart_rate,46.3311
4470,heart_rate,68.9724
4471,heart_rate,62.5687
4472,heart_rate,0.9889
4473,heart_rate,54.0034
4474,heart_rate,53.9193
4475,heart_rate,48.2242
4476,heart_rate,3.3055
4477,heart_rate,20.1413
4478,heart_rate,21.7291
4479,heart_rate,45.4928
4480,heart_rate,42.6651
4481,heart_rate,10.8094
4482,heart_rate,38.7507
4483,heart_rate,21.2351
4484,heart_rate,35.039
4485,heart_rate,44.8543
4486,heart_rate,70.3093
4487,heart_rate,0.8734
4488,heart_rate,11.0156
4489,heart_rate,59.6229
4490,heart_rate,65.9122
4491,heart_rate,73.6387
4492,heart_rate,35.8208
4493,heart_rate,16.1187
4494,heart_rate,37.6791
4495,heart_rate,46.6702
4496,heart_rate,63.149
4497,heart_rate,29.9643
4498,heart_rate,25.2475
4499,heart_rate,72.6986
4500,heart_rate,10.9514
4501,heart_rate,2.3563
4502,heart_rate,0.6532
4503,heart_rate,17.6498
4504,heart_rate,68.2458
4505,heart_rate,68.4108
4506,heart_rate,39.2481
4507,heart_rate,4.5476
4508,heart_rate,27.836
4509,heart_rate,41.4767
4510,heart_rate,9.0831
4511,heart_rate,6.7664
4512,heart_rate,60.1703
4513,heart_rate,36.6484
4514,heart_rate,38.9116
4515,heart_rate,24.9731
4516,heart_rate,63.9101
4517,heart_rate,30.4516
4518,heart_rate,59.6051
4519,heart_rate,27.1561
4520,heart_rate,34.5298
4521,heart_rate,26.6895
4522,heart_rate,61.6725
4523,heart_rate,25.5947
4524,heart_rate,12.3557
4525,heart_rate,54.1861
4526,heart_rate,43.8612
4527,heart_rate,25.7587
4528,heart_rate,65.2923
4529,heart_rate,32.3804
4530,heart_rate,56.6924
4531,heart_rate,39.356
4532,heart_rate,37.9393
4533,heart_rate,3.7027
4534,heart_rate,57.8882
4535,heart_rate,71.472
4536,heart_rate,54.4945
4537,heart_rate,19.8287
4538,heart_rate,37.9063
4539,heart_rate,10.0926
4540,heart_rate,12.5747
4541,heart_rate,5.4926
4542,heart_rate,27.2195
4543,heart_rate,27.3532
4544,heart_rate,66.2948
4545,heart_rate,52.2698
4546,heart_rate,37.3532
4547,heart_rate,65.5203
4548,heart_rate,21.966
4549,heart_rate,38.34
4550,heart_rate,69.2935
4551,heart_rate,20.4949
4552,heart_rate,31.5005
4553,heart_rate,38.5747
4554,heart_rate,49.6191
4555,heart_rate,35.072
4556,heart_rate,49.5644
4557,heart_rate,35.0781
4558,heart_rate,64.6561
4559,heart_rate,39.0586
4560,heart_rate,7.3574
4561,heart_rate,17.6708
4562,heart_rate,56.8752
4563,heart_rate,67.4398
4564,heart_rate,62.5673
4565,heart_rate,29.0837
4566,heart_rate,17.0194
4567,heart_rate,53.3536
4568,heart_rate,12.3871
4569,heart_rate,26.0502
4570,heart_rate,65.2114
4571,heart_rate,51.5184
4572,heart_rate,22.6861
4573,heart_rate,53.1585
4574,heart_rate,39.7293
4575,heart_rate,71.0718
4576,heart_rate,58.9962
4577,heart_rate,36.6261
4578,heart_rate,62.0074
4579,heart_rate,56.4943
4580,heart_rate,31.3361
4581,heart_rate,39.2035
4582,heart_rate,50.4807
4583,heart_rate,33.737
4584,heart_rate,0.5853
4585,heart_rate,0.4581
4586,heart_rate,17.7664
4587,heart_rate,7.5288
4588,heart_rate,47.2725
4589,heart_rate,40.0682
4590,heart_rate,5.7962
4591,heart_rate,32.736
4592,heart_rate,71.1683
4593,heart_rate,24.9538
4594,heart_rate,12.1964
4595,heart_rate,67.2196
4596,heart_rate,57.9636
4597,heart_rate,53.572
4598,heart_rate,15.6764
4599,heart_rate,42.7869
4600,heart_rate,41.6335
4601,heart_rate,12.6335
4602,heart_rate,26.4881
4603,heart_rate,26.7974
4604,heart_rate,60.102
4605,heart_rate,35.9287
4606,heart_rate,66.1836
4607,heart_rate,72.0637
4608,heart_rate,33.4959
4609,heart_rate,18.1825
4610,heart_rate,36.002
4611,heart_rate,6.0344
4612,heart_rate,22.6736
4613,heart_rate,23.2166
4614,heart_rate,33.3793
4615,heart_rate,22.9058
4616,heart_rate,34.4558
4617,heart_rate,31.1366
4618,heart_rate,30.8492
4619,heart_rate,31.7128
4620,heart_rate,56.4319
4621,heart_rate,40.1166
4622,heart_rate,33.3313
4623,heart_rate,62.2538
4624,heart_rate,59.3351
4625,heart_rate,45.624
4626,heart_rate,2.564
4627,heart_rate,23.5148
4628,heart_rate,12.7221
4629,heart_rate,66.2881
4630,heart_rate,57.2267
4631,heart_rate,5.7818
4632,heart_rate,70.8042
4633,heart_rate,68.7835
4634,heart_rate,33.6688
4635,heart_rate,48.7401
4636,heart_rate,9.6
4637,heart_rate,60.0677
4638,heart_rate,67.9908
4639,heart_rate,53.1381
4640,heart_rate,38.0506
4641,heart_rate,2.5364
4642,heart_rate,45.5301
4643,heart_rate,37.0158
4644,heart_rate,48.1444
4645,heart_rate,57.0633
4646,heart_rate,54.3323
4647,heart_rate,32.6275
4648,heart_rate,74.3461
4649,heart_rate,17.7753
4650,heart_rate,54.9674
4651,heart_rate,69.3758
4652,heart_rate,1.8562
4653,heart_rate,19.2144
4654,heart_rate,59.8248
4655,heart_rate,35.8562
4656,heart_rate,18.5602
4657,heart_rate,67.1206
4658,heart_rate,28.1872
4659,heart_rate,34.0072
4660,heart_rate,20.1562
4661,heart_rate,57.7451
4662,heart_rate,36.5487
4663,heart_rate,70.5922
4664,heart_rate,20.5241
4665,heart_rate,53.1642
4666,heart_rate,52.396
4667,heart_rate,65.9184
4668,heart_rate,20.6485
4669,heart_rate,64.7825
4670,heart_rate,55.7875
4671,heart_rate,25.3287
4672,heart_rate,23.7949
4673,heart_rate,16.3256
4674,heart_rate,23.0404
4675,heart_rate,13.5596
4676,heart_rate,48.3504
4677,heart_rate,36.4165
4678,heart_rate,19.927
4679,heart_rate,16.6618
4680,heart_rate,27.8068
4681,heart_rate,54.4656
4682,heart_rate,65.916
4683,heart_rate,2.3787
4684,heart_rate,21.8971
4685,heart_rate,27.6528
4686,heart_rate,34.4188
4687,heart_rate,29.6653
4688,heart_rate,43.4833
4689,heart_rate,4.1539
4690,heart_rate,10.7739
4691,heart_rate,27.8869
4692,heart_rate,26.2438
4693,heart_rate,39.7072
4694,heart_rate,65.7597
4695,heart_rate,28.9104
4696,heart_rate,58.7027
4697,heart_rate,61.0625
4698,heart_rate,15.895
4699,heart_rate,25.2895
4700,heart_rate,70.5971
4701,heart_rate,11.0258
4702,heart_rate,67.6982
4703,heart_rate,36.6736
4704,heart_rate,21.6642
4705,heart_rate,14.6368
4706,heart_rate,41.8088
4707,heart_rate,68.4167
4708,heart_rate,2.7696
4709,heart_rate,14.8596
4710,heart_rate,3.1488
4711,heart_rate,63.8818
4712,heart_rate,62.4416
4713,heart_rate,43.5217
4714,heart_rate,10.2397
4715,heart_rate,20.7491
4716,heart_rate,45.0388
4717,heart_rate,59.4471
4718,heart_rate,5.3389
4719,heart_rate,40.3316
4720,heart_rate,12.4357
4721,heart_rate,48.1358
4722,heart_rate,40.9235
4723,heart_rate,30.4681
4724,heart_rate,39.4795
4725,heart_rate,68.3586
4726,heart_rate,44.2476
4727,heart_rate,28.2485
4728,heart_rate,24.1658
4729,heart_rate,0.5985
4730,heart_rate,47.8606
4731,heart_rate,51.3012
4732,heart_rate,49.8583
4733,heart_rate,20.5417
4734,heart_rate,19.2132
4735,heart_rate,72.4839
4736,heart_rate,40.9959
4737,heart_rate,41.4829
4738,heart_rate,14.1206
4739,heart_rate,47.0564
4740,heart_rate,2.8561
4741,heart_rate,65.3454
4742,heart_rate,19.9579
4743,heart_rate,23.3951
4744,heart_rate,35.9532
4745,heart_rate,54.7952
4746,heart_rate,48.5607
4747,heart_rate,52.3073
4748,heart_rate,63.248
4749,heart_rate,16.6381
4750,heart_rate,0.7319
4751,heart_rate,2.1289
4752,heart_rate,63.406
4753,heart_rate,9.6276
4754,heart_rate,13.7358
4755,heart_rate,49.3387
4756,heart_rate,53.0847
4757,heart_rate,14.502
4758,heart_rate,41.6602
4759,heart_rate,63.5242
4760,heart_rate,39.0907
4761,heart_rate,38.1192
4762,heart_rate,47.9525
4763,heart_rate,74.0736
4764,heart_rate,50.9714
4765,heart_rate,63.7577
4766,heart_rate,44.4395
4767,heart_rate,19.3921
4768,heart_rate,13.1782
4769,heart_rate,12.2371
4770,heart_rate,5.8162
4771,heart_rate,35.714
4772,heart_rate,33.9076
4773,heart_rate,38.7268
4774,heart_rate,72.1781
4775,heart_rate,13.5343
4776,heart_rate,49.8472
4777,heart_rate,13.5753
4778,heart_rate,13.2776
4779,heart_rate,17.1333
4780,heart_rate,56.327
4781,heart_rate,5.0772
4782,heart_rate,19.5809
4783,heart_rate,8.8113
4784,heart_rate,51.9716
4785,heart_rate,48.4119
4786,heart_rate,31.7986
4787,heart_rate,4.708
4788,heart_rate,51.1914
4789,heart_rate,19.8963
4790,heart_rate,7.7392
4791,heart_rate,34.6238
4792,heart_rate,1.0189
4793,heart_rate,65.7014
4794,heart_rate,14.5854
4795,heart_rate,12.5121
4796,heart_rate,33.2945
4797,heart_rate,28.9528
4798,heart_rate,16.7074
4799,heart_rate,29.1468
4800,heart_rate,65.4438
4801,heart_rate,52.6097
4802,heart_rate,2.0311
4803,heart_rate,41.3589
4804,heart_rate,10.3906
4805,heart_rate,17.6054
4806,heart_rate,68.5719
4807,heart_rate,8.814
4808,heart_rate,10.5125
4809,heart_rate,41.6057
4810,heart_rate,41.4839
4811,heart_rate,46.1509
4812,heart_rate,48.647
4813,heart_rate,7.6754
4814,heart_rate,36.492
4815,heart_rate,59.0668
4816,heart_rate,51.8224
4817,heart_rate,37.93
4818,heart_rate,12.9757
4819,heart_rate,23.7912
4820,heart_rate,56.1326
4821,heart_rate,0.7817
4822,heart_rate,38.6191
4823,heart_rate,16.7321
4824,heart_rate,46.9251
4825,heart_rate,67.9966
4826,heart_rate,44.8757
4827,heart_rate,39.347
4828,heart_rate,61.8186
4829,heart_rate,12.6248
4830,heart_rate,13.7603
4831,heart_rate,50.8848
4832,heart_rate,36.1955
4833,heart_rate,72.0642
4834,heart_rate,61.279
4835,heart_rate,32.8164
4836,heart_rate,11.9968
4837,heart_rate,22.0762
4838,heart_rate,47.1491
4839,heart_rate,20.4816
4840,heart_rate,21.1109
4841,heart_rate,20.0066
4842,heart_rate,10.0977
4843,heart_rate,59.6853
4844,heart_rate,4.0808
4845,heart_rate,31.2687
4846,heart_rate,40.6912
4847,heart_rate,57.1947
4848,heart_rate,61.7691
4849,heart_rate,36.8441
4850,heart_rate,44.4532
4851,heart_rate,31.7646
4852,heart_rate,46.8716
4853,heart_rate,11.9642
4854,heart_rate,43.3447
4855,heart_rate,18.3981
4856,heart_rate,66.0196
4857,heart_rate,62.9975
4858,heart_rate,24.2998
4859,heart_rate,31.8678
4860,heart_rate,58.4217
4861,heart_rate,20.442
4862,heart_rate,13.3597
4863,heart_rate,13.555
4864,heart_rate,10.269
4865,heart_rate,39.9854
4866,heart_rate,62.0967
4867,heart_rate,38.7136
4868,heart_rate,33.9321
4869,heart_rate,70.1578
4870,heart_rate,71.3166
4871,heart_rate,62.7732
4872,heart_rate,10.784
4873,heart_rate,5.3748
4874,heart_rate,10.6969
4875,heart_rate,1.5053
4876,heart_rate,45.3362
4877,heart_rate,13.8347
4878,heart_rate,60.7897
4879,heart_rate,54.8333
4880,heart_rate,4.8813
4881,heart_rate,30.9248
4882,heart_rate,51.8041
4883,heart_rate,48.5426
4884,heart_rate,5.025
4885,heart_rate,7.0572
4886,heart_rate,32.6247
4887,heart_rate,68.2619
4888,heart_rate,73.1643
4889,heart_rate,34.3813
4890,heart_rate,61.5132
4891,heart_rate,42.5078
4892,heart_rate,14.1854
4893,heart_rate,0.7524
4894,heart_rate,25.5621
4895,heart_rate,55.2333
4896,heart_rate,56.5518
4897,heart_rate,70.3121
4898,heart_rate,44.6289
4899,heart_rate,50.9417
4900,heart_rate,39.1553
4901,heart_rate,40.7562
4902,heart_rate,71.8016
4903,heart_rate,19.5791
4904,heart_rate,61.2278
4905,heart_rate,32.3716
4906,heart_rate,8.374
4907,heart_rate,34.9966
4908,heart_rate,52.9832
4909,heart_rate,21.0107
4910,heart_rate,37.6262
4911,heart_rate,22.9785
4912,heart_rate,70.1905
4913,heart_rate,74.5841
4914,heart_rate,60.0862
4915,heart_rate,4.6224
4916,heart_rate,40.2505
4917,heart_rate,16.2317
4918,heart_rate,61.2102
4919,heart_rate,14.9128
4920,heart_rate,64.5687
4921,heart_rate,32.3124
4922,heart_rate,53.8709
4923,heart_rate,30.9213
4924,heart_rate,58.4498
4925,heart_rate,62.6105
4926,heart_rate,29.3707
4927,heart_rate,62.8488
4928,heart_rate,68.4813
4929,heart_rate,40.698
4930,heart_rate,38.8339
4931,heart_rate,15.2211
4932,heart_rate,3.9438
4933,heart_rate,54.2169
4934,heart_rate,28.4199
4935,heart_rate,63.6926
4936,heart_rate,51.7122
4937,heart_rate,21.3457
4938,heart_rate,49.1737
4939,heart_rate,37.9057
4940,heart_rate,71.883
4941,heart_rate,12.1061
4942,heart_rate,19.7879
4943,heart_rate,69.2955
4944,heart_rate,7.6354
4945,heart_rate,14.02
4946,heart_rate,13.5212
4947,heart_rate,46.5105
4948,heart_rate,38.8228
4949,heart_rate,30.8602
